ID,name,category,main_category,currency,deadline,goal,launched,pledged,state,backers,country,usd pledged,usd_pledged_real,usd_goal_real
1010798987,Baseball Training Bat - Balance Bat,Product Design,Design,USD,2016-06-11,2000.00,2016-04-12 15:50:47,241.00,failed,3,US,241.00,241.00,2000.00
1010800390,Pitch in for the 17 ft tall world record Qubits® tower.,Makerspaces,Technology,USD,2016-12-25,2500.00,2016-11-30 18:34:46,896.00,failed,8,US,117.00,896.00,2500.00
101080059,The Wars of Other Men: Film Fest & Con Promo Blitz,Shorts,Film & Video,USD,2012-01-13,3000.00,2011-12-14 20:03:31,6523.00,successful,101,US,6523.00,6523.00,3000.00
1010803299,Dixie: A Historical Rockumentary,Documentary,Film & Video,USD,2011-07-27,6000.00,2011-04-28 23:13:26,220.00,failed,5,US,220.00,220.00,6000.00
1010814650,Atticus Drake: A World War Two Story,Comic Books,Comics,CAD,2017-10-19,1100.00,2017-09-19 06:10:29,1518.50,successful,43,CA,30.37,1215.38,880.42
1010820426,Rise of Cthulhu - Second Print Run,Tabletop Games,Games,USD,2015-09-17,2000.00,2015-08-18 16:56:27,14939.00,successful,509,US,14939.00,14939.00,2000.00
1010822477,Finding Petronella,Nonfiction,Publishing,USD,2013-12-20,12000.00,2013-11-19 08:11:51,14051.11,successful,242,US,14051.11,14051.11,12000.00
101082624,Plug-n-Play 3D printing attachment for CNC Mills,3D Printing,Technology,USD,2015-10-17,36500.00,2015-09-09 21:28:51,2676.00,failed,12,US,2676.00,2676.00,36500.00
1010838745,Breaking Mythos,Conceptual Art,Art,USD,2017-05-27,3000.00,2017-04-27 15:17:28,417.00,failed,8,US,108.00,417.00,3000.00
1010871699,The Beginners Guide to being Unsuicidal; the one act,Theater,Theater,USD,2011-12-31,5000.00,2011-11-21 23:25:46,525.00,failed,10,US,525.00,525.00,5000.00
1010876444,Ransomware immunizer,Software,Technology,EUR,2016-10-15,10500.00,2016-09-02 15:27:07,762.00,failed,7,IT,44.64,829.51,11430.31
1010880803,"""The Colorful Word"" -- a scripture coloring book and journal",Art Books,Publishing,USD,2016-11-02,3600.00,2016-10-10 15:02:03,4603.00,successful,135,US,2083.00,4603.00,3600.00
101088356,Fund my Sweet Potato Donut Stand in Vernonia Oregon,Small Batch,Food,USD,2015-08-08,400.00,2015-07-09 00:45:02,515.00,successful,14,US,515.00,515.00,400.00
1010885456,Crafting our community,Woodworking,Crafts,USD,2014-10-31,16000.00,2014-10-01 06:01:16,0.00,failed,0,US,0.00,0.00,16000.00
1010891738,Doko Roko,Video Games,Games,USD,2015-11-20,30000.00,2015-10-21 00:58:31,42469.00,successful,1987,US,42469.00,42469.00,30000.00
1010901660,Fish Finder,Film & Video,Film & Video,USD,2014-10-13,30000.00,2014-08-14 23:40:06,1535.00,failed,12,US,1535.00,1535.00,30000.00
1010907733,Sleeper and the Sleepless new album!,Pop,Music,USD,2013-04-04,3000.00,2013-03-05 23:43:30,3197.00,successful,79,US,3197.00,3197.00,3000.00
1010914895,"""Eviva il Coltello!""",Shorts,Film & Video,USD,2010-08-09,1500.00,2010-07-04 16:12:45,215.00,failed,9,US,215.00,215.00,1500.00
1010917350,The Singers Elite Vocal Big Band Inaugural Concert,Jazz,Music,USD,2012-10-04,27000.00,2012-09-04 02:29:05,680.00,failed,11,US,680.00,680.00,27000.00
1010918879,Democracy for toddlers,Children's Books,Publishing,GBP,2013-11-21,2000.00,2013-10-22 22:37:01,2191.22,successful,121,GB,3541.46,3549.97,3240.18
1010925782,Venexiana Dark playing cards,Playing Cards,Games,USD,2014-11-04,17000.00,2014-10-05 23:04:23,35317.00,successful,678,US,35317.00,35317.00,17000.00
1010940637,The Soul Of Something,Art Books,Publishing,USD,2015-09-12,2000.00,2015-08-22 02:47:33,0.00,failed,0,US,0.00,0.00,2000.00
1010942317,Hollywood Shakedown,Web,Journalism,USD,2014-08-20,3000.00,2014-07-21 22:39:28,0.00,failed,0,US,0.00,0.00,3000.00
101095143,Amanda Palmer Presents: Tristan Allen's Debut EP (Recording/Release),Music,Music,USD,2010-09-20,3300.00,2010-09-17 05:56:40,8581.24,successful,437,US,8581.24,8581.24,3300.00
1010953592,Wild Italy,Publishing,Publishing,GBP,2014-01-01,20000.00,2013-12-04 18:21:31,80.00,failed,4,GB,130.91,131.34,32835.33
101096588,Estoy aqui,Thrillers,Film & Video,MXN,2017-06-17,8000.00,2017-05-18 21:14:01,8401.00,successful,17,MX,0.00,465.56,443.34
10109773,Sword 'N' Board - Now coming to Wii U!,Video Games,Games,USD,2013-09-06,7500.00,2013-07-29 15:14:13,8585.82,successful,188,US,8585.82,8585.82,7500.00
1010977620,Custer's Last Waistband,Public Art,Art,USD,2012-07-24,5700.00,2012-06-24 07:33:30,6060.01,successful,127,US,6060.01,6060.01,5700.00
1010999300,Untethered VR Center. Stage 1.,Video Games,Games,CAD,2017-09-01,2200.00,2017-08-24 22:55:20,57.00,failed,3,CA,0.00,45.82,1768.35
1011015466,Zodiac Noize,Pop,Music,USD,2015-03-23,10000.00,2015-02-21 04:58:57,22.00,failed,3,US,22.00,22.00,10000.00
101102048,Hatstand,Dance,Dance,GBP,2013-11-01,500.00,2013-09-13 23:32:49,353.00,failed,13,GB,558.53,563.28,797.84
101102517,The Assumer: A Psychological Thriller For The Next-Gen!,Comics,Comics,GBP,2013-09-04,25000.00,2013-07-21 15:53:06,25.00,canceled,1,GB,38.16,38.95,38945.66
1011026447,AccelerRaiser,Web,Technology,USD,2015-03-07,50000.00,2015-01-21 02:23:31,0.00,failed,0,US,0.00,0.00,50000.00
1011027346,"Pete Wilde ""Smile"" Music Video",Indie Rock,Music,USD,2014-07-02,1000.00,2014-06-04 18:13:52,450.00,failed,14,US,450.00,450.00,1000.00
1011028494,"Music Video ""Eyes Of An Angel"" By Brendan Hopkins",Rock,Music,USD,2013-03-18,1500.00,2013-02-16 01:52:17,1500.00,successful,8,US,1500.00,1500.00,1500.00
1011034244,Caribbean Permaculture Research Institute of Barbados,Food,Food,CAD,2014-10-02,50000.00,2014-08-27 15:59:40,21666.00,failed,113,CA,19742.45,19374.05,44710.72
1011036773,"The PIMA PROJECT / A,OG ""The Brand""",Fashion,Fashion,USD,2012-06-29,18000.00,2012-05-15 06:45:34,25.00,failed,1,US,25.00,25.00,18000.00
1011048722,WITH OR WITHOUT'EM,Action,Film & Video,USD,2017-03-21,5000.00,2017-02-19 03:53:58,10.00,failed,1,US,0.00,10.00,5000.00
1011057841,Photography Book - Olympic National Park,Photography,Photography,USD,2012-09-08,15000.00,2012-08-09 05:34:26,200.00,failed,2,US,200.00,200.00,15000.00
1011059850,'Subways & Beignets' - The New Album by Sammy Crawford,Rock,Music,USD,2014-04-03,1000.00,2014-03-04 12:39:54,1128.00,successful,21,US,1128.00,1128.00,1000.00
1011065149,Bring The Collection to Life!,Illustration,Art,USD,2013-10-05,3500.00,2013-09-05 21:55:45,50.00,failed,1,US,50.00,50.00,3500.00
1011066640,FotoOps Creative Photographer and Videographer Platform,Photography,Photography,USD,2017-12-10,43000.00,2017-10-26 16:07:01,1074.00,failed,12,US,250.00,1074.00,43000.00
101107140,The Classic-Tied Bow Tie,Accessories,Fashion,USD,2015-07-24,5000.00,2015-06-24 15:00:18,5530.00,successful,89,US,5530.00,5530.00,5000.00
1011073287,ACTION! Master Class with Nicholas Ray,Documentary,Film & Video,USD,2013-01-02,35000.00,2012-12-03 22:33:46,12562.00,failed,101,US,12562.00,12562.00,35000.00
1011076186,1128 Production House,Music,Music,USD,2012-03-14,55000.00,2012-01-14 13:28:32,1040.00,failed,4,US,1040.00,1040.00,55000.00
1011077112,Film to Fund,Shorts,Film & Video,NZD,2016-02-12,6500.00,2016-01-13 09:34:46,0.00,failed,0,NZ,0.00,0.00,4319.80
1011078798,Share the food truck love and get A Moveable Feast moving!,Food,Food,USD,2014-03-22,5000.00,2014-02-20 19:31:24,7052.38,successful,52,US,7052.38,7052.38,5000.00
1011079021,"Ed-U-Cards ""Games to Grow Up With"" w/ Letterpress Editions",Games,Games,USD,2012-12-22,30000.00,2012-11-17 04:32:01,297.00,canceled,11,US,297.00,297.00,30000.00
1011080329,Bubbly,Comics,Comics,USD,2017-05-09,2500.00,2017-05-02 04:06:45,3030.00,successful,200,US,494.00,3030.00,2500.00
1011085028,Hand Free Baby Bottle Holder! Feed your baby with one hand!,Design,Design,USD,2015-06-04,115000.00,2015-05-05 19:59:20,45.00,failed,1,US,45.00,45.00,115000.00
1011085702,London: Travels of a Gen Y Alien,Comics,Comics,GBP,2013-07-07,3000.00,2013-05-23 15:54:16,5.00,failed,1,GB,7.58,7.55,4532.54
1011091402,Love Beyond the Musical - National Tour,Musical,Theater,GBP,2015-07-10,400000.00,2015-06-10 11:01:14,30620.50,failed,123,GB,47016.60,47515.63,620703.57
101109496,Shonen Boys Enamel Pins!,Graphic Design,Design,USD,2017-11-23,650.00,2017-11-02 19:42:50,1852.00,successful,45,US,2014.00,1852.00,650.00
1011116615,Heart of the Beast,Narrative Film,Film & Video,USD,2014-05-11,4000.00,2014-04-17 20:54:47,4086.01,successful,74,US,4086.01,4086.01,4000.00
1011121722,Just About Famous,Film & Video,Film & Video,USD,2010-06-15,1500.00,2010-04-14 06:03:01,1600.00,successful,25,US,1600.00,1600.00,1500.00
1011122747,To Tell the Truth—I want to make 20 new collages this year,Art,Art,USD,2012-12-12,1500.00,2012-10-13 03:47:01,1500.00,successful,25,US,1500.00,1500.00,1500.00
1011126082,Outdoor Apparel,Product Design,Design,USD,2014-10-27,2500.00,2014-09-27 20:47:53,1172.75,failed,6,US,1172.75,1172.75,2500.00
1011131069,bookwormz.co.uk,Web,Technology,GBP,2015-11-05,50000.00,2015-10-01 11:01:17,2654.00,failed,12,GB,4022.36,4017.68,75691.06
1011132760,Big Blue Life - PW Gopal's New Music Project,Music,Music,USD,2014-11-28,25000.00,2014-10-19 23:13:52,27620.00,successful,280,US,27620.00,27620.00,25000.00
1011142474,The Rabbit Gallery,Art,Art,USD,2011-05-20,500.00,2011-04-21 02:00:07,836.33,successful,40,US,836.33,836.33,500.00
1011147686,2012 Village Reclamation Festival,Public Art,Art,USD,2012-07-03,1200.00,2012-06-08 16:43:02,1225.00,successful,27,US,1225.00,1225.00,1200.00
1011166533,The Sixth Chaos,Video Games,Games,USD,2014-11-10,10000.00,2014-10-09 07:16:53,261.00,failed,21,US,261.00,261.00,10000.00
1011167515,All Divine Colors: Female Deities in Practice and Life,Art,Art,USD,2016-12-27,1500.00,2016-11-27 21:36:18,1930.00,successful,45,US,210.00,1930.00,1500.00
1011168465,infunet: fun in a net,Games,Games,USD,2017-05-27,10000.00,2017-04-27 15:29:56,372.00,failed,10,US,252.00,372.00,10000.00
1011170380,Nintendo Switch Replacement Shell - Atomic Purple,Gaming Hardware,Games,CAD,2017-09-11,2125.00,2017-08-12 16:13:11,3773.00,successful,99,CA,2717.27,3108.68,1750.84
1011172958,Ringing Rocks Brewery Co,Food,Food,USD,2012-07-12,15000.00,2012-06-12 18:52:55,245.00,failed,10,US,245.00,245.00,15000.00
1011174550,WHERE IS THE WORLD,Photobooks,Photography,GBP,2014-12-12,5000.00,2014-11-19 01:07:39,1549.00,failed,7,GB,2435.04,2433.43,7854.84
1011189410,"Feature Horror Film ""Wish""",Horror,Film & Video,USD,2017-06-28,50000.00,2017-05-29 03:58:06,91.00,failed,9,US,10.00,91.00,50000.00
1011197154,House of Royalty alcohol on demand delivery app.,Apps,Technology,USD,2017-04-15,12000.00,2017-03-01 17:10:49,100.00,failed,3,US,75.00,100.00,12000.00
1011198069,Eutheria,Fiction,Publishing,USD,2015-07-05,1500.00,2015-06-05 01:37:04,0.00,failed,0,US,0.00,0.00,1500.00
1011198274,HAMMER HORROR: THE WARNER BROS YEARS,Documentary,Film & Video,USD,2015-11-18,22000.00,2015-10-19 23:52:20,32942.00,successful,586,US,32942.00,32942.00,22000.00
1011198298,Fight For Freedom: True Story About Abuse And Homelessness,Film & Video,Film & Video,USD,2011-05-19,7000.00,2011-04-19 01:43:01,0.00,failed,0,US,0.00,0.00,7000.00
101119993,Kick It! A Multimedia Kickstarter Anthology,Publishing,Publishing,USD,2013-07-01,100.00,2013-05-17 01:19:34,366.00,successful,14,US,366.00,366.00,100.00
1011207993,Mega Project: A FUTURE Without Chemicals and Healthy Food.,Technology,Technology,USD,2015-10-31,250000.00,2015-09-17 03:46:52,75.00,canceled,2,US,75.00,75.00,250000.00
1011214149,Discovering craft breweries in the USA,Drinks,Food,USD,2014-09-05,20000.00,2014-08-06 05:36:21,2.00,failed,1,US,2.00,2.00,20000.00
1011224953,Journey to Dance Gallery Festival,Performances,Dance,USD,2014-09-05,2500.00,2014-08-22 17:14:56,1256.00,failed,12,US,1256.00,1256.00,2500.00
1011228093,Boy King Islands' Super-Limited Edition New Album!,Indie Rock,Music,USD,2014-08-19,7200.00,2014-07-15 18:00:10,9002.00,successful,206,US,9002.00,9002.00,7200.00
1011248931,The 8x8 Cookbook--Square Meals for Weeknight Dinner,Cookbooks,Food,USD,2015-10-30,20000.00,2015-09-30 17:35:07,21388.00,successful,404,US,21388.00,21388.00,20000.00
1011252850,Peer Gynt,Plays,Theater,GBP,2017-07-07,4000.00,2017-06-26 17:08:55,4854.00,successful,97,GB,95.40,6260.08,5158.69
1011257495,Underage Cooking,Film & Video,Film & Video,USD,2011-06-10,2500.00,2011-05-18 18:38:50,150.00,failed,2,US,150.00,150.00,2500.00
1011270775,Mikeze - The E-life Manager,Apps,Technology,USD,2015-04-22,13000.00,2015-02-21 06:04:58,430.00,failed,8,US,430.00,430.00,13000.00
1011277482,Local Legends,Horror,Film & Video,USD,2015-04-01,35000.00,2015-03-02 03:28:43,112.00,failed,6,US,112.00,112.00,35000.00
1011279886,Flavors of India,Food,Food,USD,2013-02-24,20000.00,2013-02-09 01:10:31,275.00,failed,16,US,275.00,275.00,20000.00
101128433,HackPolitik,Dance,Dance,USD,2013-06-16,5000.00,2013-05-17 01:00:29,5291.50,successful,109,US,5291.50,5291.50,5000.00
1011286592,"Artbook — Great Spirit, Great God",Art Books,Publishing,USD,2017-06-14,20000.00,2017-05-15 22:56:22,550.00,failed,8,US,100.00,550.00,20000.00
1011289637,SEPTEMBRYO: You were born for a reason Issue #2,Comic Books,Comics,CAD,2016-09-22,1300.00,2016-08-23 18:07:42,1313.00,successful,28,CA,38.73,1006.75,996.78
1011294099,OUTFIT (Canceled),Apparel,Fashion,USD,2015-04-13,10000.00,2015-03-11 09:28:49,949.00,canceled,9,US,949.00,949.00,10000.00
1011295553,Banded Together (Canceled),Apps,Technology,USD,2015-04-06,175000.00,2015-03-07 03:38:58,1.00,canceled,1,US,1.00,1.00,175000.00
1011301652,Absolute Zero: Cyberpunk Science Fiction Novel,Fiction,Publishing,USD,2017-05-13,100.00,2017-04-28 20:33:12,615.00,successful,21,US,207.00,615.00,100.00
1011304615,GROTESK MACABRE Animated playing cards!,Playing Cards,Games,USD,2015-11-05,15000.00,2015-10-06 23:04:43,31748.00,successful,606,US,31748.00,31748.00,15000.00
1011319459,Murder: A Comedy,Narrative Film,Film & Video,USD,2011-06-02,3500.00,2011-03-11 09:58:34,100.00,failed,3,US,100.00,100.00,3500.00
1011322019,ROMP! Magazine,Periodicals,Publishing,USD,2015-03-03,45000.00,2015-02-01 14:59:39,455.00,failed,14,US,455.00,455.00,45000.00
1011325063,The Customer Experience Book,Publishing,Publishing,GBP,2017-10-14,9000.00,2017-09-14 11:21:00,9030.00,successful,110,GB,845.23,11907.27,11867.71
1011335464,SAFE Wallet Case for iPhone 5 and iPhone 4/4s,Product Design,Design,USD,2013-01-03,217000.00,2012-11-21 16:50:28,16669.00,failed,170,US,16669.00,16669.00,217000.00
1011339921,"Video Watchdog Digital Archive for iPad, Android & Windows",Periodicals,Publishing,USD,2013-12-24,147900.00,2013-11-25 19:59:59,74071.00,canceled,412,US,74071.00,74071.00,147900.00
101134401,The Adventure Photo Challenge - from Australia to Estonia,Photography,Photography,GBP,2013-04-19,1000.00,2013-02-18 11:29:11,4181.00,successful,53,GB,6487.94,6417.79,1534.99
1011348775,The Little Guy and the Creature,Children's Books,Publishing,USD,2017-07-01,4000.00,2017-06-13 22:05:29,4645.00,successful,68,US,2190.00,4645.00,4000.00
1011352051,"THC ""The High Concert""",Hip-Hop,Music,USD,2014-08-20,1400.00,2014-07-28 20:06:50,0.00,failed,0,US,0.00,0.00,1400.00
1011357989,Incoginto Cinema Warriors XP (Season 2),Film & Video,Film & Video,USD,2011-10-10,4000.00,2011-08-31 02:52:54,4382.00,successful,56,US,4382.00,4382.00,4000.00
1011362603,Get Mike the Pipe to Punk Rock Bowling 2015! (Canceled),Punk,Music,USD,2015-05-21,500.00,2015-05-14 21:33:32,70.00,canceled,3,US,70.00,70.00,500.00
1011369637,There Will Be A Light: Stories of Great Lakes Lighthouses,Documentary,Film & Video,USD,2011-07-18,5014.00,2011-05-19 12:47:19,0.00,canceled,0,US,0.00,0.00,5014.00
1011374245,Forests & Sands,Apparel,Fashion,USD,2016-01-17,19000.00,2015-12-18 22:37:05,125.00,failed,2,US,125.00,125.00,19000.00
1011374497,Dracucat:The poker cards,Playing Cards,Games,EUR,2017-12-08,900.00,2017-11-08 18:18:25,329.00,failed,15,FR,157.86,386.31,1056.78
1011381560,Melissa Joy's Debut Album,Music,Music,USD,2016-06-26,25000.00,2016-05-27 15:44:55,2381.00,failed,19,US,2381.00,2381.00,25000.00
1011392707,Heaven in Hollywood,Faith,Music,USD,2014-07-06,3000.00,2014-05-27 18:32:52,130.00,failed,3,US,130.00,130.00,3000.00
1011396416,The High Five's New Song!!,Pop,Music,USD,2013-06-21,1100.00,2013-06-12 19:23:46,25.00,failed,1,US,25.00,25.00,1100.00
1011401237,Egidio Scognamillo: Realize a dream to change a life,World Music,Music,EUR,2016-02-14,2000.00,2016-01-05 15:46:50,0.00,failed,0,IT,0.00,0.00,2219.19
1011403563,MetalFromNL guerilla tactics,Metal,Music,EUR,2014-07-25,60.00,2014-06-25 12:37:55,70.00,successful,2,NL,95.16,94.08,80.64
1011408693,"""THE KING HAT REVIEW"" THE STORY OF AMERICAN MUSIC",Theater,Theater,USD,2011-11-02,10000.00,2011-09-03 19:27:27,701.00,failed,4,US,701.00,701.00,10000.00
1011415506,Nocturne,Classical Music,Music,GBP,2017-07-16,2250.00,2017-06-04 19:43:42,3005.00,successful,56,GB,629.08,3904.07,2923.18
1011421151,Crazy Ballers,Games,Games,GBP,2017-12-26,50000.00,2017-11-26 16:18:11,0.00,failed,0,GB,0.00,0.00,67586.75
1011428880,Voter-Ed.com,Web,Technology,USD,2015-08-12,25000.00,2015-07-13 19:02:08,43.00,failed,2,US,43.00,43.00,25000.00
1011430787,Courageous Lion Cinema's 2015 48 Hour Film,Film & Video,Film & Video,USD,2015-07-03,1000.00,2015-06-26 21:56:01,1435.00,successful,27,US,1435.00,1435.00,1000.00
1011432526,Mythic Canvas Tote Bags (Canceled),Fashion,Fashion,USD,2012-08-08,300.00,2012-07-09 23:57:06,0.00,canceled,0,US,0.00,0.00,300.00
1011432992,Predator limited edition neon ink poster,Art,Art,GBP,2017-02-27,1000.00,2017-01-28 14:12:26,31.00,failed,3,GB,62.82,37.93,1223.44
1011435345,Pre-sale so we can print shirts for meagothy and StompyStomps (Canceled),Fashion,Fashion,USD,2010-11-05,950.00,2010-09-27 17:49:25,200.00,canceled,1,US,200.00,200.00,950.00
1011452232,"Nomad, The #1 rechargeable grill for nature lovers",Product Design,Design,EUR,2016-06-27,100000.00,2016-05-28 11:31:14,321.00,failed,3,FR,359.11,357.43,111349.89
101146343,Quatrix strategic board game (Canceled),Tabletop Games,Games,USD,2016-07-03,45000.00,2016-06-03 06:05:29,890.00,canceled,8,US,890.00,890.00,45000.00
1011467673,"The Brittle Box Candy that's ""Outside the box""",Small Batch,Food,USD,2014-06-20,175000.00,2014-05-21 15:20:01,335.00,failed,10,US,335.00,335.00,175000.00
1011468686,TBounce,Mobile Games,Games,USD,2017-07-02,10000.00,2017-06-07 20:23:48,5.00,failed,1,US,0.00,5.00,10000.00
1011468847,The Night Owl Society - Issue #1,Comics,Comics,USD,2014-01-11,4500.00,2013-11-12 23:04:53,5410.00,successful,155,US,5410.00,5410.00,4500.00
1011477077,Quail Bell Look Book/Issue One,Periodicals,Publishing,USD,2013-05-12,500.00,2013-04-12 16:27:22,76.00,failed,5,US,76.00,76.00,500.00
1011481501,poetry for the wounded,Poetry,Publishing,AUD,2014-10-01,8000.00,2014-08-12 02:15:14,100.00,failed,1,AU,92.77,87.52,7001.58
1011483416,Bobby's Socks,Drama,Film & Video,USD,2014-08-18,25000.00,2014-07-19 20:17:39,235.00,failed,5,US,235.00,235.00,25000.00
1011485219,Delectable Delights By Tara,Food,Food,AUD,2016-09-25,10.00,2016-08-26 13:06:34,50.00,successful,4,AU,15.25,38.07,7.61
1011490698,Jayme Stone's Lomax Project,Country & Folk,Music,USD,2014-07-03,25000.00,2014-06-03 15:39:34,25391.26,successful,490,US,25391.26,25391.26,25000.00
1011502029,Bash N Dash,Mobile Games,Games,GBP,2015-10-30,2000.00,2015-09-15 10:02:24,10.00,failed,5,GB,15.45,15.34,3067.96
1011506154,Davey G Music,Music,Music,USD,2014-10-19,500.00,2014-09-22 20:16:25,0.00,failed,0,US,0.00,0.00,500.00
1011508551,EBENEZER Solo Record,Music,Music,USD,2015-05-30,8000.00,2015-04-20 17:33:24,8361.00,undefined,0,"N,0""",,8361.00,8000.00
1011510565,"Merry Musicals Presents: "" Father of his Country.""",Film & Video,Film & Video,USD,2011-04-13,100000.00,2011-03-13 02:22:26,0.00,failed,0,US,0.00,0.00,100000.00
1011518618,Taco Night,Events,Food,USD,2014-10-03,2000.00,2014-09-03 23:12:39,0.00,failed,0,US,0.00,0.00,2000.00
1011519134,Bringing the World Peace Game to Saint Paul!,Live Games,Games,USD,2016-08-05,2400.00,2016-07-06 20:24:47,1225.00,failed,11,US,0.00,1225.00,2400.00
1011524428,Bad Exorcists,Narrative Film,Film & Video,USD,2013-10-05,20000.00,2013-09-04 09:16:31,21965.41,successful,255,US,21965.41,21965.41,20000.00
1011541729,"Into The Rudder ""A documentary Film""",Documentary,Film & Video,USD,2011-09-09,8500.00,2011-08-03 05:33:53,275.00,failed,7,US,275.00,275.00,8500.00
1011547848,Frederick Elton's Rock Album/Home Studio Start up,Rock,Music,GBP,2014-08-15,10000.00,2014-07-16 12:48:27,0.00,failed,0,GB,0.00,0.00,16690.03
1011548579,Cooperstand Professional Multiple Instrument Stand,Product Design,Design,USD,2013-09-01,50000.00,2013-07-18 05:01:12,3459.00,canceled,25,US,3459.00,3459.00,50000.00
1011554703,Free Range Chicken Coop for Rural Andean Farm. #VamosChicken,Farms,Food,GBP,2014-10-14,600.00,2014-08-19 20:06:24,608.00,successful,15,GB,1017.04,980.06,967.16
1011559860,GINA: Smart coffee instrument / by GOAT STORY,Product Design,Design,USD,2016-12-17,50000.00,2016-10-18 14:00:50,501612.00,successful,2389,US,111992.00,501612.00,50000.00
1011566779,Golfball Critters,Product Design,Design,USD,2015-05-26,10000.00,2015-04-21 22:16:20,305.00,failed,7,US,305.00,305.00,10000.00
1011568164,Ez Edger,Design,Design,USD,2015-03-07,30000.00,2015-01-06 00:57:29,226.00,failed,9,US,226.00,226.00,30000.00
101156819,Freddy's List - The Complete Marine Classifieds,Web,Technology,USD,2016-07-16,4700.00,2016-06-16 19:20:30,0.00,failed,0,US,0.00,0.00,4700.00
1011574171,UFHO2 - A Turn-based Strategy Game,Games,Games,USD,2012-02-11,10000.00,2011-12-13 23:45:09,10872.79,successful,316,US,10872.79,10872.79,10000.00
1011575016,Olga Dunn Dance Company's Sudden Move!,Spaces,Dance,USD,2014-11-11,25000.00,2014-09-12 15:36:05,352.00,failed,8,US,352.00,352.00,25000.00
1011578240,OooWee SoulFood Restaurant,Food,Food,USD,2012-04-27,18000.00,2012-03-28 19:51:34,5.00,failed,1,US,5.00,5.00,18000.00
101157845,LIMPET - SAFE - SECURE - STRONG,Product Design,Design,GBP,2017-12-06,10000.00,2017-11-15 10:25:25,1010.01,failed,22,GB,205.94,1354.99,13415.62
1011584108,Cimmerian Space Realtime 3D Browser Game,Games,Games,GBP,2014-10-14,5000.00,2014-09-02 15:59:11,1360.00,failed,36,GB,2256.74,2192.24,8059.71
101158548,Our Two Hands,Documentary,Film & Video,USD,2014-07-23,20000.00,2014-06-23 09:06:28,20491.01,successful,137,US,20491.01,20491.01,20000.00
1011587111,Wild for Otters!,Film & Video,Film & Video,USD,2013-09-30,27000.00,2013-08-24 18:48:30,27846.00,successful,289,US,27846.00,27846.00,27000.00
1011593107,Twilight FanMade Screentest,Film & Video,Film & Video,USD,2014-04-13,10000.00,2014-03-14 21:49:27,0.00,failed,0,US,0.00,0.00,10000.00
1011598954,Santiago: The Fisherman (Canceled),Shorts,Film & Video,USD,2011-11-16,850.00,2011-10-27 05:12:11,52.00,canceled,2,US,52.00,52.00,850.00
1011604031,MIS' ME,Fashion,Fashion,USD,2016-02-03,3000.00,2016-01-04 17:36:42,0.00,failed,0,US,0.00,0.00,3000.00
1011607665,"""Dark Soul"" transcription of book for e-book upload",Publishing,Publishing,USD,2011-03-24,1500.00,2011-02-22 22:00:40,10.00,failed,1,US,10.00,10.00,1500.00
1011613838,"Edgemere Farm in Rockaway Beach, Needs Your Help!",Farmer's Markets,Food,USD,2017-04-09,6000.00,2017-03-10 20:39:54,8821.77,successful,97,US,1735.00,8821.77,6000.00
1011614416,Emerson ASB 2011 Documentary,Documentary,Film & Video,USD,2011-03-04,2000.00,2010-12-28 22:13:00,2000.00,successful,46,US,2000.00,2000.00,2000.00
1011617014,Arcane Creations: A Rock Fashion Show 4 Starving Artists,Mixed Media,Art,USD,2011-08-29,5000.00,2011-06-30 21:54:05,0.00,failed,0,US,0.00,0.00,5000.00
1011619028,"Physical Release of ""XO"" AND ""SINNER""",Electronic Music,Music,USD,2017-01-16,5000.00,2016-12-02 05:08:43,20.00,failed,2,US,20.00,20.00,5000.00
1011623243,ROTO - No more lumpy shakes! (Canceled),Product Design,Design,EUR,2015-08-28,12500.00,2015-07-24 04:17:11,1394.00,canceled,71,NL,1523.79,1570.76,14084.98
1011626515,"Liberté, égalité, fraternité - Terror in Paris (Cannes Film)",Film & Video,Film & Video,EUR,2015-12-16,200.00,2015-11-16 17:20:41,7.00,failed,3,DE,7.54,7.59,216.72
1011629403,Kinging-It Clothing/ New Website,Apparel,Fashion,GBP,2016-01-16,2000.00,2015-12-17 19:52:19,2212.00,successful,68,GB,3329.77,3168.24,2864.59
1011645519,Extra hands for mommy and daddy!,Design,Design,USD,2014-04-14,1000.00,2014-02-28 19:14:42,61.00,failed,4,US,61.00,61.00,1000.00
1011653178,Positive Intention Workbook App,Publishing,Publishing,USD,2013-06-13,3000.00,2013-05-14 19:13:05,3105.00,successful,44,US,3105.00,3105.00,3000.00
1011657117,Achieve Your Dream Kimono Look: Handmade Kimono Accessories,Accessories,Fashion,USD,2017-10-19,500.00,2017-09-19 21:12:11,607.00,successful,22,US,208.00,607.00,500.00
1011660676,BIG BERTHA AND THE MAFIA COPS,Festivals,Film & Video,USD,2015-07-26,2700.00,2015-06-29 23:56:13,2.00,failed,2,US,2.00,2.00,2700.00
1011664710,28 degrees taurus' new album and US tour 2010!,Rock,Music,USD,2010-06-04,700.00,2010-04-22 20:27:52,787.00,successful,21,US,787.00,787.00,700.00
1011666608,Chasing a Feeling,Nonfiction,Publishing,USD,2014-03-08,7000.00,2014-01-07 21:43:40,432.00,failed,11,US,432.00,432.00,7000.00
1011667256,SWITCH TAPS Interchangeable Beer Tap Handle & Growler System,Product Design,Design,USD,2014-02-03,10000.00,2013-12-20 07:01:19,8268.00,failed,61,US,8268.00,8268.00,10000.00
